"","Year","Month","Treatment","Plot","parasite","prevalence_among_plants"
"1552","18","February","Always_sprayed","22","Anthracnose",0.1
"1553","18","February","Always_sprayed","22","CRust",0
"1554","18","February","Always_sprayed","22","Rhiz",0
"1555","18","February","Always_sprayed","31","Anthracnose",0.0441176470588235
"1556","18","February","Always_sprayed","31","CRust",0
"1557","18","February","Always_sprayed","31","Rhiz",0
"1558","18","February","Always_sprayed","36","Anthracnose",0.0655737704918033
"1559","18","February","Always_sprayed","36","CRust",0
"1560","18","February","Always_sprayed","36","Rhiz",0
"1561","18","February","Always_sprayed","40","Anthracnose",0.0303030303030303
"1562","18","February","Always_sprayed","40","CRust",0
"1563","18","February","Always_sprayed","40","Rhiz",0
"1564","18","February","Always_sprayed","43","Anthracnose",0.178571428571429
"1565","18","February","Always_sprayed","43","CRust",0
"1566","18","February","Always_sprayed","43","Rhiz",0
"1567","18","February","Always_sprayed","50","Anthracnose",0.2
"1568","18","February","Always_sprayed","50","CRust",0
"1569","18","February","Always_sprayed","50","Rhiz",0
"1570","18","February","Always_sprayed","52","Anthracnose",0.0819672131147541
"1571","18","February","Always_sprayed","52","CRust",0
"1572","18","February","Always_sprayed","52","Rhiz",0
"1573","18","February","Always_sprayed","53","Anthracnose",0.107142857142857
"1574","18","February","Always_sprayed","53","CRust",0
"1575","18","February","Always_sprayed","53","Rhiz",0
"1576","18","February","Always_sprayed","56","Anthracnose",0.0149253731343284
"1577","18","February","Always_sprayed","56","CRust",0
"1578","18","February","Always_sprayed","56","Rhiz",0
"1579","18","February","Always_sprayed","57","Anthracnose",0.0819672131147541
"1580","18","February","Always_sprayed","57","CRust",0
"1581","18","February","Always_sprayed","57","Rhiz",0
"1582","18","February","Always_sprayed","59","Anthracnose",0
"1583","18","February","Always_sprayed","59","CRust",0
"1584","18","February","Always_sprayed","59","Rhiz",0
"1585","18","February","Control","1","Anthracnose",0.454545454545455
"1586","18","February","Control","1","CRust",0
"1587","18","February","Control","1","Rhiz",0
"1588","18","February","Control","7","Anthracnose",0.407407407407407
"1589","18","February","Control","7","CRust",0
"1590","18","February","Control","7","Rhiz",0
"1591","18","February","Control","12","Anthracnose",0.5
"1592","18","February","Control","12","CRust",0
"1593","18","February","Control","12","Rhiz",0
"1594","18","February","Control","13","Anthracnose",0.481481481481481
"1595","18","February","Control","13","CRust",0
"1596","18","February","Control","13","Rhiz",0
"1597","18","February","Control","16","Anthracnose",0.475409836065574
"1598","18","February","Control","16","CRust",0
"1599","18","February","Control","16","Rhiz",0
"1600","18","February","Control","20","Anthracnose",0.473684210526316
"1601","18","February","Control","20","CRust",0
"1602","18","February","Control","20","Rhiz",0
"1603","18","February","Control","23","Anthracnose",0.416666666666667
"1604","18","February","Control","23","CRust",0
"1605","18","February","Control","23","Rhiz",0
"1606","18","February","Control","29","Anthracnose",0.403508771929825
"1607","18","February","Control","29","CRust",0
"1608","18","February","Control","29","Rhiz",0.0350877192982456
"1609","18","February","Control","30","Anthracnose",0.55
"1610","18","February","Control","30","CRust",0
"1611","18","February","Control","30","Rhiz",0
"1612","18","February","Control","38","Anthracnose",0.517857142857143
"1613","18","February","Control","38","CRust",0
"1614","18","February","Control","38","Rhiz",0
"1615","18","February","Control","44","Anthracnose",0.563636363636364
"1616","18","February","Control","44","CRust",0
"1617","18","February","Control","44","Rhiz",0.0181818181818182
"1618","18","February","Control","46","Anthracnose",0.48936170212766
"1619","18","February","Control","46","CRust",0
"1620","18","February","Control","46","Rhiz",0.0425531914893617
"1621","18","February","Control","54","Anthracnose",0.517857142857143
"1622","18","February","Control","54","CRust",0
"1623","18","February","Control","54","Rhiz",0
"1624","18","February","Control","55","Anthracnose",0.482142857142857
"1625","18","February","Control","55","CRust",0
"1626","18","February","Control","55","Rhiz",0
"1627","18","February","Control","62","Anthracnose",0.4
"1628","18","February","Control","62","CRust",0
"1629","18","February","Control","62","Rhiz",0
"1630","18","February","Control","63","Anthracnose",0.385964912280702
"1631","18","February","Control","63","CRust",0
"1632","18","February","Control","63","Rhiz",0
"1633","18","February","CR_P","2","Anthracnose",0.406779661016949
"1634","18","February","CR_P","2","CRust",0
"1635","18","February","CR_P","2","Rhiz",0
"1636","18","February","CR_P","6","Anthracnose",0.379310344827586
"1637","18","February","CR_P","6","CRust",0
"1638","18","February","CR_P","6","Rhiz",0
"1639","18","February","CR_P","14","Anthracnose",0.381818181818182
"1640","18","February","CR_P","14","CRust",0
"1641","18","February","CR_P","14","Rhiz",0
"1642","18","February","CR_P","15","Anthracnose",0.314814814814815
"1643","18","February","CR_P","15","CRust",0
"1644","18","February","CR_P","15","Rhiz",0
"1645","18","February","CR_P","17","Anthracnose",0.333333333333333
"1646","18","February","CR_P","17","CRust",0
"1647","18","February","CR_P","17","Rhiz",0
"1648","18","February","CR_P","18","Anthracnose",0.366666666666667
"1649","18","February","CR_P","18","CRust",0
"1650","18","February","CR_P","18","Rhiz",0
"1651","18","February","CR_P","25","Anthracnose",0.368421052631579
"1652","18","February","CR_P","25","CRust",0
"1653","18","February","CR_P","25","Rhiz",0
"1654","18","February","CR_P","26","Anthracnose",0.431034482758621
"1655","18","February","CR_P","26","CRust",0
"1656","18","February","CR_P","26","Rhiz",0
"1657","18","February","CR_P","28","Anthracnose",0.409836065573771
"1658","18","February","CR_P","28","CRust",0
"1659","18","February","CR_P","28","Rhiz",0
"1660","18","February","CR_P","34","Anthracnose",0.379310344827586
"1661","18","February","CR_P","34","CRust",0
"1662","18","February","CR_P","34","Rhiz",0
"1663","18","February","CR_P","35","Anthracnose",0.377049180327869
"1664","18","February","CR_P","35","CRust",0
"1665","18","February","CR_P","35","Rhiz",0
"1666","18","February","CR_P","37","Anthracnose",0.4
"1667","18","February","CR_P","37","CRust",0
"1668","18","February","CR_P","37","Rhiz",0
"1669","18","February","CR_P","39","Anthracnose",0.5
"1670","18","February","CR_P","39","CRust",0
"1671","18","February","CR_P","39","Rhiz",0
"1672","18","February","CR_P","47","Anthracnose",0.467741935483871
"1673","18","February","CR_P","47","CRust",0
"1674","18","February","CR_P","47","Rhiz",0.0161290322580645
"1675","18","February","CR_P","51","Anthracnose",0.516666666666667
"1676","18","February","CR_P","51","CRust",0
"1677","18","February","CR_P","51","Rhiz",0
"1678","18","February","CR_P","61","Anthracnose",0.450980392156863
"1679","18","February","CR_P","61","CRust",0
"1680","18","February","CR_P","61","Rhiz",0
"1681","18","February","CRP","3","Anthracnose",0.406779661016949
"1682","18","February","CRP","3","CRust",0
"1683","18","February","CRP","3","Rhiz",0
"1684","18","February","CRP","5","Anthracnose",0.338983050847458
"1685","18","February","CRP","5","CRust",0
"1686","18","February","CRP","5","Rhiz",0
"1687","18","February","CRP","8","Anthracnose",0.467741935483871
"1688","18","February","CRP","8","CRust",0
"1689","18","February","CRP","8","Rhiz",0.0161290322580645
"1690","18","February","CRP","9","Anthracnose",0.461538461538462
"1691","18","February","CRP","9","CRust",0
"1692","18","February","CRP","9","Rhiz",0
"1693","18","February","CRP","24","Anthracnose",0.542372881355932
"1694","18","February","CRP","24","CRust",0
"1695","18","February","CRP","24","Rhiz",0
"1696","18","February","CRP","27","Anthracnose",0.383333333333333
"1697","18","February","CRP","27","CRust",0
"1698","18","February","CRP","27","Rhiz",0
"1699","18","February","CRP","32","Anthracnose",0.446153846153846
"1700","18","February","CRP","32","CRust",0
"1701","18","February","CRP","32","Rhiz",0
"1702","18","February","CRP","33","Anthracnose",0.473684210526316
"1703","18","February","CRP","33","CRust",0
"1704","18","February","CRP","33","Rhiz",0
"1705","18","February","CRP","41","Anthracnose",0.5
"1706","18","February","CRP","41","CRust",0
"1707","18","February","CRP","41","Rhiz",0
"1708","18","February","CRP","42","Anthracnose",0.583333333333333
"1709","18","February","CRP","42","CRust",0
"1710","18","February","CRP","42","Rhiz",0
"1711","18","February","CRP","45","Anthracnose",0.529411764705882
"1712","18","February","CRP","45","CRust",0
"1713","18","February","CRP","45","Rhiz",0
"1714","18","February","CRP","48","Anthracnose",0.375
"1715","18","February","CRP","48","CRust",0
"1716","18","February","CRP","48","Rhiz",0.0357142857142857
"1717","18","February","CRP","49","Anthracnose",0.461538461538462
"1718","18","February","CRP","49","CRust",0
"1719","18","February","CRP","49","Rhiz",0.0192307692307692
"1720","18","February","CRP","58","Anthracnose",0.39344262295082
"1721","18","February","CRP","58","CRust",0
"1722","18","February","CRP","58","Rhiz",0
"1723","18","February","CRP","60","Anthracnose",0.158730158730159
"1724","18","February","CRP","60","CRust",0
"1725","18","February","CRP","60","Rhiz",0
"1726","18","February","CRP","64","Anthracnose",0.327586206896552
"1727","18","February","CRP","64","CRust",0
"1728","18","February","CRP","64","Rhiz",0
"1729","18","March","Always_sprayed","4","Anthracnose",0.03125
"1730","18","March","Always_sprayed","4","CRust",0
"1731","18","March","Always_sprayed","4","Rhiz",0
"1732","18","March","Always_sprayed","10","Anthracnose",0.0317460317460317
"1733","18","March","Always_sprayed","10","CRust",0
"1734","18","March","Always_sprayed","10","Rhiz",0
"1735","18","March","Always_sprayed","11","Anthracnose",0
"1736","18","March","Always_sprayed","11","CRust",0
"1737","18","March","Always_sprayed","11","Rhiz",0
"1738","18","March","Always_sprayed","19","Anthracnose",0
"1739","18","March","Always_sprayed","19","CRust",0
"1740","18","March","Always_sprayed","19","Rhiz",0
"1741","18","March","Always_sprayed","21","Anthracnose",0.0327868852459016
"1742","18","March","Always_sprayed","21","CRust",0
"1743","18","March","Always_sprayed","21","Rhiz",0
"1744","18","March","Always_sprayed","22","Anthracnose",0
"1745","18","March","Always_sprayed","22","CRust",0
"1746","18","March","Always_sprayed","22","Rhiz",0
"1747","18","March","Always_sprayed","31","Anthracnose",0
"1748","18","March","Always_sprayed","31","CRust",0
"1749","18","March","Always_sprayed","31","Rhiz",0
"1750","18","March","Always_sprayed","36","Anthracnose",0
"1751","18","March","Always_sprayed","36","CRust",0
"1752","18","March","Always_sprayed","36","Rhiz",0
"1753","18","March","Always_sprayed","40","Anthracnose",0
"1754","18","March","Always_sprayed","40","CRust",0
"1755","18","March","Always_sprayed","40","Rhiz",0
"1756","18","March","Always_sprayed","43","Anthracnose",0.0204081632653061
"1757","18","March","Always_sprayed","43","CRust",0
"1758","18","March","Always_sprayed","43","Rhiz",0
"1759","18","March","Always_sprayed","50","Anthracnose",0
"1760","18","March","Always_sprayed","50","CRust",0
"1761","18","March","Always_sprayed","50","Rhiz",0
"1762","18","March","Always_sprayed","52","Anthracnose",0
"1763","18","March","Always_sprayed","52","CRust",0
"1764","18","March","Always_sprayed","52","Rhiz",0
"1765","18","March","Always_sprayed","53","Anthracnose",0.02
"1766","18","March","Always_sprayed","53","CRust",0
"1767","18","March","Always_sprayed","53","Rhiz",0
"1768","18","March","Always_sprayed","56","Anthracnose",0.0350877192982456
"1769","18","March","Always_sprayed","56","CRust",0
"1770","18","March","Always_sprayed","56","Rhiz",0
"1771","18","March","Always_sprayed","57","Anthracnose",0.0192307692307692
"1772","18","March","Always_sprayed","57","CRust",0
"1773","18","March","Always_sprayed","57","Rhiz",0
"1774","18","March","Always_sprayed","59","Anthracnose",0
"1775","18","March","Always_sprayed","59","CRust",0
"1776","18","March","Always_sprayed","59","Rhiz",0
"1777","18","March","Control","1","Anthracnose",0.0689655172413793
"1778","18","March","Control","1","CRust",0
"1779","18","March","Control","1","Rhiz",0
"1780","18","March","Control","7","Anthracnose",0.0416666666666667
"1781","18","March","Control","7","CRust",0
"1782","18","March","Control","7","Rhiz",0
"1783","18","March","Control","12","Anthracnose",0.111111111111111
"1784","18","March","Control","12","CRust",0
"1785","18","March","Control","12","Rhiz",0
"1786","18","March","Control","13","Anthracnose",0
"1787","18","March","Control","13","CRust",0
"1788","18","March","Control","13","Rhiz",0
"1789","18","March","Control","16","Anthracnose",0
"1790","18","March","Control","16","CRust",0
"1791","18","March","Control","16","Rhiz",0
"1792","18","March","Control","20","Anthracnose",0
"1793","18","March","Control","20","CRust",0
"1794","18","March","Control","20","Rhiz",0
"1795","18","March","Control","23","Anthracnose",0.0172413793103448
"1796","18","March","Control","23","CRust",0
"1797","18","March","Control","23","Rhiz",0
"1798","18","March","Control","29","Anthracnose",0.0740740740740741
"1799","18","March","Control","29","CRust",0
"1800","18","March","Control","29","Rhiz",0
"1801","18","March","Control","30","Anthracnose",0.0363636363636364
"1802","18","March","Control","30","CRust",0
"1803","18","March","Control","30","Rhiz",0
"1804","18","March","Control","38","Anthracnose",0.0357142857142857
"1805","18","March","Control","38","CRust",0
"1806","18","March","Control","38","Rhiz",0
"1807","18","March","Control","44","Anthracnose",0
"1808","18","March","Control","44","CRust",0
"1809","18","March","Control","44","Rhiz",0
"1810","18","March","Control","46","Anthracnose",0.0192307692307692
"1811","18","March","Control","46","CRust",0
"1812","18","March","Control","46","Rhiz",0
"1813","18","March","Control","54","Anthracnose",0.0188679245283019
"1814","18","March","Control","54","CRust",0
"1815","18","March","Control","54","Rhiz",0
"1816","18","March","Control","55","Anthracnose",0
